"modules"	"0"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"
"M1"	0.267551075768268	0.109134786406041	0.25830256682785	-0.116758468938495	-0.264251551674667	-0.148318060431616	0.243927850686175	-0.341858030629657	0.328282996329755	-0.0794502565426417	0.289927209425041	-0.174671188653021	0.227310709124398	-0.18919883228881	0.205408620760659	-0.196876410827986	0.0797173450571459	-0.144619801394768	-0.160433197075247	0.197187866056832	-0.157577232854443	-0.232737995130812
"M2"	-0.154789924317992	0.389247268115111	0.0859292263502593	0.124116768949666	0.152337962915792	-0.105943868685908	0.161517498021527	-0.022962116303411	-0.258072248766868	0.0142323589719913	0.0416247629669468	0.263248475842492	0.101332336061778	0.269995382432373	-0.140490711056507	-0.205629561292288	-0.306932355136035	-0.412017562257024	0.0700084707847792	-0.172688186693318	-0.223951678780723	0.329887701877355
"M3"	0.277545120284629	0.0270270545261123	-0.0422500610979761	-0.235423129159008	-0.269206237318947	-0.170065390109336	-0.00834289297813481	-0.232361441010296	0.447077998687003	-0.0148110332958862	0.17180982231365	-0.226462203074229	-0.0777535943570853	-0.206616941005513	0.149694351173753	-0.125671872151419	0.419981722100065	0.148060637016695	-0.0470746245607979	0.300672231652498	-0.0723529634028582	-0.21347655423292
"M4"	-0.0291742979989404	0.0460316261660569	-0.367048395512951	-0.0557142935650913	0.16827949339063	0.120805811437854	-0.40844803441881	0.172619927284827	-0.236263194918568	0.0726316825184082	-0.30410252664849	-0.000279404564757452	-0.327466820151834	0.251307133749591	-0.18593051432751	0.153190378749149	0.343244241531584	0.282673969475819	0.0534222985991207	-0.00518374393641985	0.0805706939946486	0.174833969145687
"M5"	0.246125155060944	0.205601076726019	-0.102431346352196	-0.145894393413251	-0.105643979573925	-0.243990967003581	-0.078317717378182	-0.0963496641096543	0.167795818408848	0.0749978749929573	-0.127372891711511	-0.179338928207166	-0.225836599921829	-0.158610846234706	-0.246964974401405	-0.240970450149469	0.348318023270777	0.215494126509664	-0.138506793498202	0.207304954289385	0.116210710468653	0.50838181222783
"M6"	-0.224900310016693	-0.214757779857167	-0.318521018834747	0.305849190835877	0.146873530648898	-0.00767623033893729	-0.278848970456303	0.309411677328546	-0.214540468683214	0.0773867783421005	-0.244702648753491	0.386554953127436	-0.217172185298502	0.0717998168032787	0.00599899396921709	0.104939405819147	0.0100082670867912	0.308713693134064	0.0323320203458244	-0.182824550013889	0.227336654305388	-0.0832608194936247
"M7"	-0.0198853835988666	-0.0747898914341614	-0.0253203549795311	-0.209046910064336	-0.208038738195321	-0.128800589446837	-0.167238036334034	-0.175264649802618	0.0952430371958511	-0.123334161768945	0.10832018379	-0.287727744119774	0.261400836512035	0.0410992959862689	0.339795136362012	-0.0111179726448465	0.462699977040318	0.203847947298807	-0.12052920222289	0.41249774078626	-0.0960418949554229	-0.27776862540397
"M8"	0.064218912183209	0.0437339726043402	0.473022950782517	0.20848676127167	-0.190692686024519	0.048576403416945	0.277172471699119	-0.273880240044058	-0.020917014338706	-0.0831724245122146	0.244185322191965	0.102340978482165	0.207069663954795	0.0634890710386585	0.0705449098861158	-0.0362425431720448	-0.33154649860746	-0.435163212941215	-0.00435034893089444	-0.171040978758602	-0.27665142864076	0.020815958458974
"Not.Correlated"	0.0908050594852718	0.0862047801934812	-0.340353990019043	-0.211249963496988	-0.136181115297165	0.109695354433206	0.189077093695452	-0.153081802350025	0.116112155601638	-0.0423930788736477	-0.00711470155777934	-0.104527082108987	-0.0346267390750483	-0.127058862817526	0.187233145062898	0.0277255803268481	-0.384717102149008	0.239235140187238	0.603190657668388	-0.188461747003692	0.193268088195732	-0.112780870101245
